iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations_per_hundred,people_vaccinated_per_hundred,CFR
ISR,Asia,Israel,2021-05-30,839458,5,6411,4, , ,.763707058602098
ITA,Europe,Italy,2020-01-31,2,2, , , , , 
ITA,Europe,Italy,2020-02-01,2,0, , , , , 
ITA,Europe,Italy,2020-02-02,2,0, , , , , 
ITA,Europe,Italy,2020-02-03,2,0, , , , , 
ITA,Europe,Italy,2020-02-04,2,0, , , , , 
ITA,Europe,Italy,2020-02-05,2,0, , , , , 
ITA,Europe,Italy,2020-02-06,2,0, , , , , 
ITA,Europe,Italy,2020-02-07,3,1, , , , , 
ITA,Europe,Italy,2020-02-08,3,0, , , , , 
ITA,Europe,Italy,2020-02-09,3,0, , , , , 
ITA,Europe,Italy,2020-02-10,3,0, , , , , 
ITA,Europe,Italy,2020-02-11,3,0, , , , , 
ITA,Europe,Italy,2020-02-12,3,0, , , , , 
ITA,Europe,Italy,2020-02-13,3,0, , , , , 
ITA,Europe,Italy,2020-02-14,3,0, , , , , 
ITA,Europe,Italy,2020-02-15,3,0, , , , , 
ITA,Europe,Italy,2020-02-16,3,0, , , , , 
ITA,Europe,Italy,2020-02-17,3,0, , , , , 
ITA,Europe,Italy,2020-02-18,3,0, , , , , 
ITA,Europe,Italy,2020-02-19,3,0, , , , , 
ITA,Europe,Italy,2020-02-20,3,0, , , , , 
ITA,Europe,Italy,2020-02-21,20,17,1,1, , ,5
ITA,Europe,Italy,2020-02-22,62,42,2,1, , ,3.2258064516129
ITA,Europe,Italy,2020-02-23,155,93,3,1, , ,1.93548387096774
ITA,Europe,Italy,2020-02-24,229,74,7,4, , ,3.05676855895197
ITA,Europe,Italy,2020-02-25,322,93,10,3, , ,3.1055900621118
ITA,Europe,Italy,2020-02-26,453,131,12,2, , ,2.64900662251656
ITA,Europe,Italy,2020-02-27,655,202,17,5, , ,2.59541984732824
ITA,Europe,Italy,2020-02-28,888,233,21,4, , ,2.36486486486486
ITA,Europe,Italy,2020-02-29,1128,240,29,8, , ,2.5709219858156
ITA,Europe,Italy,2020-03-01,1694,566,34,5, , ,2.00708382526564
ITA,Europe,Italy,2020-03-02,2036,342,52,18, , ,2.55402750491159
ITA,Europe,Italy,2020-03-03,2502,466,79,27, , ,3.15747402078337
ITA,Europe,Italy,2020-03-04,3089,587,107,28, , ,3.46390417610877
ITA,Europe,Italy,2020-03-05,3858,769,148,41, , ,3.83618455158113
ITA,Europe,Italy,2020-03-06,4636,778,197,49, , ,4.24935289042278
ITA,Europe,Italy,2020-03-07,5883,1247,233,36, , ,3.96056433792283
ITA,Europe,Italy,2020-03-08,7375,1492,366,133, , ,4.96271186440678
ITA,Europe,Italy,2020-03-09,9172,1797,463,97, , ,5.04797208896642
ITA,Europe,Italy,2020-03-10,10149,977,631,168, , ,6.21736131638585
ITA,Europe,Italy,2020-03-11,12462,2313,827,196, , ,6.63617396886535
ITA,Europe,Italy,2020-03-12,15113,2651,1016,189, , ,6.72268907563025
ITA,Europe,Italy,2020-03-13,17660,2547,1266,250, , ,7.1687429218573
ITA,Europe,Italy,2020-03-14,21157,3497,1441,175, , ,6.81098454412251
ITA,Europe,Italy,2020-03-15,24747,3590,1809,368, , ,7.30997696690508
ITA,Europe,Italy,2020-03-16,27980,3233,2158,349, , ,7.71265189421015
ITA,Europe,Italy,2020-03-17,31506,3526,2503,345, , ,7.94451850441186
ITA,Europe,Italy,2020-03-18,35713,4207,2978,475, , ,8.33870019320696
ITA,Europe,Italy,2020-03-19,41035,5322,3405,427, , ,8.29779456561472
ITA,Europe,Italy,2020-03-20,47021,5986,4032,627, , ,8.57489206950086
ITA,Europe,Italy,2020-03-21,53578,6557,4825,793, , ,9.00556198439658
ITA,Europe,Italy,2020-03-22,59138,5560,5476,651, , ,9.25969765632926
ITA,Europe,Italy,2020-03-23,63927,4789,6077,601, , ,9.50615545856993
ITA,Europe,Italy,2020-03-24,69176,5249,6820,743, , ,9.85891060483405
ITA,Europe,Italy,2020-03-25,74386,5210,7503,683, , ,10.0865754308606
ITA,Europe,Italy,2020-03-26,80589,6203,8215,712, , ,10.1936988919083
ITA,Europe,Italy,2020-03-27,86498,5909,9134,919, , ,10.5597817290573
ITA,Europe,Italy,2020-03-28,92472,5974,10023,889, , ,10.8389566571503
ITA,Europe,Italy,2020-03-29,97689,5217,10779,756, , ,11.0339956392224
ITA,Europe,Italy,2020-03-30,101739,4050,11591,812, , ,11.3928778541169
ITA,Europe,Italy,2020-03-31,105792,4053,12428,837, , ,11.7475801572898
ITA,Europe,Italy,2020-04-01,110574,4782,13155,727, , ,11.8970101470508
ITA,Europe,Italy,2020-04-02,115242,4668,13915,760, , ,12.0745908609708
ITA,Europe,Italy,2020-04-03,119827,4585,14681,766, , ,12.2518297211814
ITA,Europe,Italy,2020-04-04,124632,4805,15362,681, , ,12.3258874125425
ITA,Europe,Italy,2020-04-05,128948,4316,15887,525, , ,12.3204702670844
ITA,Europe,Italy,2020-04-06,132547,3599,16523,636, , ,12.4657668600572
ITA,Europe,Italy,2020-04-07,135586,3039,17127,604, , ,12.6318351452215
ITA,Europe,Italy,2020-04-08,139422,3836,17669,542, , ,12.6730358193112
ITA,Europe,Italy,2020-04-09,143626,4204,18279,610, , ,12.7268043390472
ITA,Europe,Italy,2020-04-10,147577,3951,18849,570, , ,12.7723154692127
ITA,Europe,Italy,2020-04-11,152271,4694,19468,619, , ,12.7851002488983
ITA,Europe,Italy,2020-04-12,156363,4092,19899,431, , ,12.7261564436599
ITA,Europe,Italy,2020-04-13,159516,3153,20465,566, , ,12.8294340379648
ITA,Europe,Italy,2020-04-14,162488,2972,21067,602, , ,12.9652651272709
ITA,Europe,Italy,2020-04-15,165155,2667,21645,578, , ,13.105870243105
ITA,Europe,Italy,2020-04-16,168941,3786,22170,525, , ,13.1229245713
ITA,Europe,Italy,2020-04-17,172434,3493,22745,575, , ,13.1905540670633
ITA,Europe,Italy,2020-04-18,175925,3491,23227,482, , ,13.2027852778173
ITA,Europe,Italy,2020-04-19,178972,3047,23660,433, , ,13.2199450193326
ITA,Europe,Italy,2020-04-20,181228,2256,24114,454, , ,13.3058909219326
ITA,Europe,Italy,2020-04-21,183957,2729,24648,534, , ,13.3987834113407
ITA,Europe,Italy,2020-04-22,187327,3370,25085,437, , ,13.3910221164061
ITA,Europe,Italy,2020-04-23,189973,2646,25549,464, , ,13.448753243882
ITA,Europe,Italy,2020-04-24,192994,3021,25969,420, , ,13.4558587313595
ITA,Europe,Italy,2020-04-25,195351,2357,26384,415, , ,13.505945707982
ITA,Europe,Italy,2020-04-26,197675,2324,26644,260, , ,13.4786897685595
ITA,Europe,Italy,2020-04-27,199414,1739,26977,333, , ,13.5281374427071
ITA,Europe,Italy,2020-04-28,201505,2091,27359,382, , ,13.5773305873303
ITA,Europe,Italy,2020-04-29,203591,2086,27682,323, , ,13.5968682309139
ITA,Europe,Italy,2020-04-30,205463,1872,27967,285, , ,13.6116965098339
ITA,Europe,Italy,2020-05-01,207428,1965,28236,269, , ,13.6124341940336
ITA,Europe,Italy,2020-05-02,209328,1900,28710,474, , ,13.7153175877092
ITA,Europe,Italy,2020-05-03,210717,1389,28884,174, , ,13.7074844459631
ITA,Europe,Italy,2020-05-04,211938,1221,29079,195, , ,13.7205220394644
ITA,Europe,Italy,2020-05-05,213013,1075,29315,236, , ,13.762070859525
ITA,Europe,Italy,2020-05-06,214457,1444,29684,369, , ,13.8414693854712
ITA,Europe,Italy,2020-05-07,215858,1401,29958,274, , ,13.8785683180609
ITA,Europe,Italy,2020-05-08,217185,1327,30201,243, , ,13.9056564679881
ITA,Europe,Italy,2020-05-09,218268,1083,30395,194, , ,13.9255410779409
ITA,Europe,Italy,2020-05-10,219070,802,30560,165, , ,13.9498790340987
ITA,Europe,Italy,2020-05-11,219814,744,30739,179, , ,13.9840956444994
ITA,Europe,Italy,2020-05-12,221216,1402,30911,172, , ,13.9732207435267
ITA,Europe,Italy,2020-05-13,222104,888,31106,195, , ,14.0051507401938
ITA,Europe,Italy,2020-05-14,223096,992,31368,262, , ,14.0603148420411
ITA,Europe,Italy,2020-05-15,223885,789,31610,242, , ,14.1188556625053
ITA,Europe,Italy,2020-05-16,224760,875,31763,153, , ,14.1319629827371
ITA,Europe,Italy,2020-05-17,225435,675,31908,145, , ,14.1539689932797
ITA,Europe,Italy,2020-05-18,225886,451,32007,99, , ,14.1695368460197
ITA,Europe,Italy,2020-05-19,226699,813,32169,162, , ,14.19018169467
ITA,Europe,Italy,2020-05-20,227364,665,32330,161, , ,14.2194894530357
ITA,Europe,Italy,2020-05-21,228006,642,32486,156, , ,14.2478706700701
ITA,Europe,Italy,2020-05-22,228658,652,32616,130, , ,14.2640974730821
ITA,Europe,Italy,2020-05-23,229327,669,32735,119, , ,14.2743767633118
ITA,Europe,Italy,2020-05-24,229858,531,32785,50, , ,14.2631537731991
ITA,Europe,Italy,2020-05-25,230158,300,32877,92, , ,14.2845349716282
ITA,Europe,Italy,2020-05-26,230555,397,32955,78, , ,14.2937693825768
ITA,Europe,Italy,2020-05-27,231139,584,33072,117, , ,14.3082733766262
ITA,Europe,Italy,2020-05-28,231732,593,33142,70, , ,14.3018659485958
ITA,Europe,Italy,2020-05-29,232248,516,33229,87, , ,14.3075505494127
ITA,Europe,Italy,2020-05-30,232664,416,33340,111, , ,14.32967713097
ITA,Europe,Italy,2020-05-31,232997,333,33415,75, , ,14.3413863697816
ITA,Europe,Italy,2020-06-01,233197,200,33475,60, , ,14.3548158852815
ITA,Europe,Italy,2020-06-02,233515,318,33530,55, , ,14.3588206325075
ITA,Europe,Italy,2020-06-03,233836,321,33601,71, , ,14.3694726218375
ITA,Europe,Italy,2020-06-04,234013,177,33689,88, , ,14.3962087576331
ITA,Europe,Italy,2020-06-05,234531,518,33774,85, , ,14.4006549240825
ITA,Europe,Italy,2020-06-06,234801,270,33846,72, , ,14.4147597327098
ITA,Europe,Italy,2020-06-07,234998,197,33899,53, , ,14.4252291508864
ITA,Europe,Italy,2020-06-08,235278,280,33964,65, , ,14.4356888446859
ITA,Europe,Italy,2020-06-09,235561,283,34043,79, , ,14.451882951762
ITA,Europe,Italy,2020-06-10,235763,202,34114,71, , ,14.4696156733669
ITA,Europe,Italy,2020-06-11,236142,379,34167,53, , ,14.4688365475011
ITA,Europe,Italy,2020-06-12,236305,163,34223,56, , ,14.482554325977
ITA,Europe,Italy,2020-06-13,236651,346,34301,78, , ,14.4943397661535
ITA,Europe,Italy,2020-06-14,236989,338,34345,44, , ,14.4922338167594
ITA,Europe,Italy,2020-06-15,237290,301,34371,26, , ,14.4848076193687
ITA,Europe,Italy,2020-06-16,237500,210,34405,34, , ,14.4863157894737
ITA,Europe,Italy,2020-06-17,237828,328,34448,43, , ,14.4844173099887
ITA,Europe,Italy,2020-06-18,238159,331,34514,66, , ,14.4919990426564
ITA,Europe,Italy,2020-06-19,238011,-148,34561,47, , ,14.5207574439837
ITA,Europe,Italy,2020-06-20,238275,264,34610,49, , ,14.5252334487462
ITA,Europe,Italy,2020-06-21,238499,224,34634,24, , ,14.5216541788435
ITA,Europe,Italy,2020-06-22,238720,221,34657,23, , ,14.5178451742627
ITA,Europe,Italy,2020-06-23,238833,113,34675,18, , ,14.5185129358171
ITA,Europe,Italy,2020-06-24,239410,577,34644,-31, , ,14.4705734931707
ITA,Europe,Italy,2020-06-25,239706,296,34678,34, , ,14.466888605208
ITA,Europe,Italy,2020-06-26,239961,255,34708,30, , ,14.4640170694405
ITA,Europe,Italy,2020-06-27,240136,175,34716,8, , ,14.4568078089083
ITA,Europe,Italy,2020-06-28,240310,174,34738,22, , ,14.4554949856435
ITA,Europe,Italy,2020-06-29,240436,126,34744,6, , ,14.4504150792727
ITA,Europe,Italy,2020-06-30,240578,142,34767,23, , ,14.451446100641
ITA,Europe,Italy,2020-07-01,240760,182,34788,21, , ,14.4492440604752
ITA,Europe,Italy,2020-07-02,240961,201,34818,30, , ,14.4496412282486
ITA,Europe,Italy,2020-07-03,241184,223,34833,15, , ,14.442500331697
ITA,Europe,Italy,2020-07-04,241419,235,34854,21, , ,14.4371404073416
ITA,Europe,Italy,2020-07-05,241611,192,34861,7, , ,14.4285649246102
ITA,Europe,Italy,2020-07-06,241819,208,34869,8, , ,14.4194624905404
ITA,Europe,Italy,2020-07-07,241956,137,34899,30, , ,14.4236968705054
ITA,Europe,Italy,2020-07-08,242149,193,34914,15, , ,14.4183952855473
ITA,Europe,Italy,2020-07-09,242363,214,34926,12, , ,14.4106154817361
ITA,Europe,Italy,2020-07-10,242639,276,34938,12, , ,14.3991691360416
ITA,Europe,Italy,2020-07-11,242827,188,34945,7, , ,14.390903812179
ITA,Europe,Italy,2020-07-12,243061,234,34954,9, , ,14.380752156866
ITA,Europe,Italy,2020-07-13,243230,169,34967,13, , ,14.3761049212679
ITA,Europe,Italy,2020-07-14,243344,114,34984,17, , ,14.3763561049379
ITA,Europe,Italy,2020-07-15,243506,162,34997,13, , ,14.3721304608511
ITA,Europe,Italy,2020-07-16,243736,230,35017,20, , ,14.3667738865001
ITA,Europe,Italy,2020-07-17,243967,231,35028,11, , ,14.3576795222305
ITA,Europe,Italy,2020-07-18,244216,249,35042,14, , ,14.348773217152
ITA,Europe,Italy,2020-07-19,244434,218,35045,3, , ,14.3372034986949
ITA,Europe,Italy,2020-07-20,244624,190,35058,13, , ,14.3313820393747
ITA,Europe,Italy,2020-07-21,244752,128,35073,15, , ,14.3300156893509
ITA,Europe,Italy,2020-07-22,245032,280,35082,9, , ,14.3173136569917
ITA,Europe,Italy,2020-07-23,245338,306,35092,10, , ,14.3035322697666
ITA,Europe,Italy,2020-07-24,245590,252,35097,5, , ,14.2908913229366
ITA,Europe,Italy,2020-07-25,245864,274,35102,5, , ,14.2769986659291
ITA,Europe,Italy,2020-07-26,246118,254,35107,5, , ,14.2642959881033
ITA,Europe,Italy,2020-07-27,246286,168,35112,5, , ,14.2565959900279
ITA,Europe,Italy,2020-07-28,246488,202,35123,11, , ,14.2493752231346
ITA,Europe,Italy,2020-07-29,246776,288,35129,6, , ,14.2351768405355
ITA,Europe,Italy,2020-07-30,247158,382,35132,3, , ,14.2143891761545
ITA,Europe,Italy,2020-07-31,247537,379,35141,9, , ,14.1962615689776
ITA,Europe,Italy,2020-08-01,247832,295,35146,5, , ,14.1813809354724
ITA,Europe,Italy,2020-08-02,248070,238,35154,8, , ,14.1710001209336
ITA,Europe,Italy,2020-08-03,248229,159,35166,12, , ,14.1667573087754
ITA,Europe,Italy,2020-08-04,248419,190,35171,5, , ,14.1579347795458
ITA,Europe,Italy,2020-08-05,248803,384,35181,10, , ,14.1401028122651
ITA,Europe,Italy,2020-08-06,249204,401,35187,6, , ,14.1197573072663
ITA,Europe,Italy,2020-08-07,249756,552,35190,3, , ,14.0897515975592
ITA,Europe,Italy,2020-08-08,250103,347,35203,13, , ,14.0754009348149
ITA,Europe,Italy,2020-08-09,250566,463,35205,2, , ,14.0501903690046
ITA,Europe,Italy,2020-08-10,250825,259,35209,4, , ,14.0372769859464
ITA,Europe,Italy,2020-08-11,251237,412,35215,6, , ,14.0166456373862
ITA,Europe,Italy,2020-08-12,251713,476,35225,10, , ,13.994112342231
ITA,Europe,Italy,2020-08-13,252235,522,35231,6, , ,13.967530279303
ITA,Europe,Italy,2020-08-14,252809,574,35234,3, , ,13.9370038250221
ITA,Europe,Italy,2020-08-15,253438,629,35392,158, , ,13.9647566663247
ITA,Europe,Italy,2020-08-16,253915,477,35396,4, , ,13.9400980643129
ITA,Europe,Italy,2020-08-17,254235,320,35400,4, , ,13.9241253171279
ITA,Europe,Italy,2020-08-18,254636,401,35405,5, , ,13.9041612340753
ITA,Europe,Italy,2020-08-19,255278,642,35412,7, , ,13.871935693636
ITA,Europe,Italy,2020-08-20,256118,840,35418,6, , ,13.8287820457758
ITA,Europe,Italy,2020-08-21,257065,947,35427,9, , ,13.7813393499699
ITA,Europe,Italy,2020-08-22,258136,1071,35430,3, , ,13.7253230855053
ITA,Europe,Italy,2020-08-23,259345,1209,35437,7, , ,13.6640382502073
ITA,Europe,Italy,2020-08-24,260298,953,35441,4, , ,13.6155483330644
ITA,Europe,Italy,2020-08-25,261174,876,35445,4, , ,13.5714121620069
ITA,Europe,Italy,2020-08-26,262540,1366,35458,13, , ,13.5057515045326
ITA,Europe,Italy,2020-08-27,263949,1409,35463,5, , ,13.4355500494414
ITA,Europe,Italy,2020-08-28,265409,1460,35472,9, , ,13.3650328361133
ITA,Europe,Italy,2020-08-29,266853,1444,35473,1, , ,13.293086455839
ITA,Europe,Italy,2020-08-30,268218,1365,35477,4, , ,13.2269273501406
ITA,Europe,Italy,2020-08-31,269214,996,35483,6, , ,13.1802209394757
ITA,Europe,Italy,2020-09-01,270189,975,35491,8, , ,13.1356198808982
ITA,Europe,Italy,2020-09-02,271515,1326,35497,6, , ,13.0736791705799
ITA,Europe,Italy,2020-09-03,272912,1397,35507,10, , ,13.0104209415489
ITA,Europe,Italy,2020-09-04,274644,1732,35518,11, , ,12.9323779146823
ITA,Europe,Italy,2020-09-05,276338,1694,35534,16, , ,12.858890199683
ITA,Europe,Italy,2020-09-06,277634,1296,35541,7, , ,12.8013859973923
ITA,Europe,Italy,2020-09-07,278784,1150,35553,12, , ,12.752883953168
ITA,Europe,Italy,2020-09-08,280153,1369,35563,10, , ,12.694134990523
ITA,Europe,Italy,2020-09-09,281583,1430,35577,14, , ,12.6346405855467
ITA,Europe,Italy,2020-09-10,283180,1597,35587,10, , ,12.5669185676955
ITA,Europe,Italy,2020-09-11,284796,1616,35597,10, , ,12.4991221786823
ITA,Europe,Italy,2020-09-12,286297,1501,35603,6, , ,12.4356874155161
ITA,Europe,Italy,2020-09-13,287753,1456,35610,7, , ,12.3751967833524
ITA,Europe,Italy,2020-09-14,288761,1008,35624,14, , ,12.3368460422287
ITA,Europe,Italy,2020-09-15,289990,1229,35633,9, , ,12.2876650918997
ITA,Europe,Italy,2020-09-16,291442,1452,35645,12, , ,12.2305638857817
ITA,Europe,Italy,2020-09-17,293025,1583,35658,13, , ,12.1689275659073
ITA,Europe,Italy,2020-09-18,294932,1907,35668,10, , ,12.093635143016
ITA,Europe,Italy,2020-09-19,296569,1637,35692,24, , ,12.0349733114385
ITA,Europe,Italy,2020-09-20,298156,1587,35707,15, , ,11.975945478206
ITA,Europe,Italy,2020-09-21,299506,1350,35724,17, , ,11.9276408485974
ITA,Europe,Italy,2020-09-22,300897,1391,35738,14, , ,11.8771539762776
ITA,Europe,Italy,2020-09-23,302537,1640,35758,20, , ,11.8193807699554
ITA,Europe,Italy,2020-09-24,304323,1786,35781,23, , ,11.7575733677704
ITA,Europe,Italy,2020-09-25,306235,1912,35801,20, , ,11.6906950544516
ITA,Europe,Italy,2020-09-26,308104,1869,35818,17, , ,11.6252953548153
ITA,Europe,Italy,2020-09-27,309870,1766,35835,17, , ,11.5645270597347
ITA,Europe,Italy,2020-09-28,311364,1494,35851,16, , ,11.5141763338087
ITA,Europe,Italy,2020-09-29,313011,1647,35875,24, , ,11.461258550019
ITA,Europe,Italy,2020-09-30,314861,1850,35894,19, , ,11.3999510895284
ITA,Europe,Italy,2020-10-01,317409,2548,35918,24, , ,11.3159992312757
ITA,Europe,Italy,2020-10-02,319908,2499,35941,23, , ,11.2347925028446
ITA,Europe,Italy,2020-10-03,322751,2843,35968,27, , ,11.1441947507521
ITA,Europe,Italy,2020-10-04,325329,2578,35986,18, , ,11.061417826262
ITA,Europe,Italy,2020-10-05,327586,2257,36002,16, , ,10.9900911516365
ITA,Europe,Italy,2020-10-06,330263,2677,36030,28, , ,10.9094872874043
ITA,Europe,Italy,2020-10-07,333940,3677,36061,31, , ,10.7986464634365
ITA,Europe,Italy,2020-10-08,338398,4458,36083,22, , ,10.6628880785347
ITA,Europe,Italy,2020-10-09,343770,5372,36111,28, , ,10.5044070163191
ITA,Europe,Italy,2020-10-10,349494,5724,36140,29, , ,10.3406639312835
ITA,Europe,Italy,2020-10-11,354950,5456,36166,26, , ,10.1890407099592
ITA,Europe,Italy,2020-10-12,359569,4619,36205,39, , ,10.068999274131
ITA,Europe,Italy,2020-10-13,365467,5898,36246,41, , ,9.91772170948403
ITA,Europe,Italy,2020-10-14,372799,7332,36289,43, , ,9.73419993079381
ITA,Europe,Italy,2020-10-15,381602,8803,36372,83, , ,9.53139658597177
ITA,Europe,Italy,2020-10-16,391611,10009,36427,55, , ,9.30183268600729
ITA,Europe,Italy,2020-10-17,402536,10925,36474,47, , ,9.06105292445893
ITA,Europe,Italy,2020-10-18,414241,11705,36543,69, , ,8.82167627057679
ITA,Europe,Italy,2020-10-19,423578,9337,36616,73, , ,8.64445273361695
ITA,Europe,Italy,2020-10-20,434449,10871,36705,89, , ,8.44863263582146
ITA,Europe,Italy,2020-10-21,449648,15199,36832,127, , ,8.19129630288581
ITA,Europe,Italy,2020-10-22,465726,16078,36968,136, , ,7.93771445012733
ITA,Europe,Italy,2020-10-23,484869,19143,37059,91, , ,7.64309535152794
ITA,Europe,Italy,2020-10-24,504509,19640,37210,151, , ,7.37548785056362
ITA,Europe,Italy,2020-10-25,525782,21273,37338,128, , ,7.10142226245859
ITA,Europe,Italy,2020-10-26,542789,17007,37479,141, , ,6.90489306157641
ITA,Europe,Italy,2020-10-27,564778,21989,37700,221, , ,6.67518918938061
ITA,Europe,Italy,2020-10-28,589766,24988,37905,205, , ,6.42712533445468
ITA,Europe,Italy,2020-10-29,616595,26829,38122,217, , ,6.18266447181699
ITA,Europe,Italy,2020-10-30,647674,31079,38321,199, , ,5.91671118494798
ITA,Europe,Italy,2020-10-31,679430,31756,38618,297, , ,5.68388207762389
ITA,Europe,Italy,2020-11-01,709335,29905,38826,208, , ,5.47357736471484
ITA,Europe,Italy,2020-11-02,731588,22253,39059,233, , ,5.33893393549375
ITA,Europe,Italy,2020-11-03,759829,28241,39412,353, , ,5.18695653890546
ITA,Europe,Italy,2020-11-04,790377,30548,39764,352, , ,5.03101684386059
ITA,Europe,Italy,2020-11-05,824879,34502,40192,428, , ,4.87247220501431
ITA,Europe,Italy,2020-11-06,862681,37802,40638,446, , ,4.71066361725829
ITA,Europe,Italy,2020-11-07,902490,39809,41063,425, , ,4.5499673126572
ITA,Europe,Italy,2020-11-08,935104,32614,41394,331, , ,4.42667339675587
ITA,Europe,Italy,2020-11-09,960373,25269,41750,356, , ,4.34726923809811
ITA,Europe,Italy,2020-11-10,995463,35090,42330,580, , ,4.25229265176104
ITA,Europe,Italy,2020-11-11,1028424,32961,42953,623, , ,4.17658475492598
ITA,Europe,Italy,2020-11-12,1066401,37977,43589,636, , ,4.08748678967855
ITA,Europe,Italy,2020-11-13,1107303,40902,44139,550, , ,3.98617180663287
ITA,Europe,Italy,2020-11-14,1144552,37249,44683,544, , ,3.90397290817717
ITA,Europe,Italy,2020-11-15,1178529,33977,45229,546, , ,3.83775028022221
ITA,Europe,Italy,2020-11-16,1205881,27352,45733,504, , ,3.79249693792339
ITA,Europe,Italy,2020-11-17,1238072,32191,46464,731, , ,3.7529319781079
ITA,Europe,Italy,2020-11-18,1272352,34280,47217,753, , ,3.71100135811474
ITA,Europe,Italy,2020-11-19,1308528,36176,47870,653, , ,3.65830918406026
ITA,Europe,Italy,2020-11-20,1345767,37239,48569,699, , ,3.60901998637208
ITA,Europe,Italy,2020-11-21,1380531,34764,49261,692, , ,3.56826467496927
ITA,Europe,Italy,2020-11-22,1408868,28337,49823,562, , ,3.53638523978116
ITA,Europe,Italy,2020-11-23,1431795,22927,50453,630, , ,3.52375863863193
ITA,Europe,Italy,2020-11-24,1455022,23227,51306,853, , ,3.52613225092129
ITA,Europe,Italy,2020-11-25,1480874,25852,52028,722, , ,3.51333064122944
ITA,Europe,Italy,2020-11-26,1509875,29001,52850,822, , ,3.50028975908602
ITA,Europe,Italy,2020-11-27,1538217,28342,53677,827, , ,3.48955966550883
ITA,Europe,Italy,2020-11-28,1564532,26315,54363,686, , ,3.4747132049712
ITA,Europe,Italy,2020-11-29,1585178,20646,54904,541, , ,3.46358579288887
ITA,Europe,Italy,2020-11-30,1601554,16376,55576,672, , ,3.47012963659046
ITA,Europe,Italy,2020-12-01,1620901,19347,56361,785, , ,3.47714018314505
ITA,Europe,Italy,2020-12-02,1641610,20709,57045,684, , ,3.47494228227167
ITA,Europe,Italy,2020-12-03,1664829,23219,58038,993, , ,3.48612380010199
ITA,Europe,Italy,2020-12-04,1688939,24110,58852,814, , ,3.48455450433675
