,location,Weeks,CFR,TotalCasepm,NewCases,Age65Older,PopulationDensity,TotalTestpt,GDP,Vaccinationph,GHSI,WGI,continent,Obesity_rate,id,lw,vml,vml2,TTs,TTs2,GDP2,PopulationDensity2,PopulationDensity22,GHSI2,WGI2,Age65Older2,Age65Older22,Obesity_rate2,Obesity_rate22,CFR2
88,Algeria,83,0.025001319,3737.487143,1493.571429,6.211,17.348,NA,13913.839,9.45,23.6,-0.98,Africa,27.4,88,4.418840608,9.45,-0.424605111,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.50013E-06
89,Algeria,84,0.024805191,3894.788,1362,6.211,17.348,NA,13913.839,NA,23.6,-0.98,Africa,27.4,89,4.430816799,NA,NA,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.48052E-06
90,Algeria,63,0.026380509,2608.646143,155.7142857,6.211,17.348,NA,13913.839,NA,23.6,-0.98,Africa,27.4,90,4.143134726,NA,NA,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.63805E-06
91,Algeria,65,0.0263364,2651.111286,100.1428571,6.211,17.348,NA,13913.839,NA,23.6,-0.98,Africa,27.4,91,4.17438727,NA,NA,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.63364E-06
92,Algeria,54,0.027594854,2295.055286,253.1428571,6.211,17.348,NA,13913.839,NA,23.6,-0.98,Africa,27.4,92,3.988984047,NA,NA,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.75949E-06
93,Algeria,64,0.02634622,2631.949143,141.5714286,6.211,17.348,NA,13913.839,NA,23.6,-0.98,Africa,27.4,93,4.158883083,NA,NA,NA,NA,-0.213218938,0.017348,-0.261984029,-1.313315422,-0.786369178,0.0006211,-0.378036591,0.00274,1.054725606,2.63462E-06
94,Angola,82,0.023546891,1246.358143,125,2.405,23.89,NA,5819.495,4.85,25.2,-0.92,Africa,8.2,94,4.406719247,4.85,-0.568410809,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.35469E-06
95,Angola,84,0.023635322,1299.554,145.5,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,95,4.430816799,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.36353E-06
96,Angola,54,0.023079093,539.398,60.14285714,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,96,3.988984047,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.30791E-06
97,Angola,83,0.023595642,1277.506,154.4285714,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,97,4.418840608,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.35956E-06
98,Angola,60,0.024219576,619.8755714,27.28571429,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,98,4.094344562,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.42196E-06
99,Angola,61,0.02429103,625.7522857,34.71428571,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,99,4.110873864,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.4291E-06
100,Angola,55,0.022944318,556.5842857,91.28571429,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,100,4.007333185,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.29443E-06
101,Angola,64,0.024334995,651.4191429,50.42857143,2.405,23.89,NA,5819.495,0.15,25.2,-0.92,Africa,8.2,101,4.158883083,0.15,-0.715342717,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.4335E-06
102,Angola,65,0.024292315,662.2161429,50.85714286,2.405,23.89,NA,5819.495,0.26,25.2,-0.92,Africa,8.2,102,4.17438727,0.26,-0.711903885,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.42923E-06
103,Angola,62,0.02436496,634.5542857,40.85714286,2.405,23.89,NA,5819.495,0,25.2,-0.92,Africa,8.2,103,4.127134385,0,-0.720032034,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.4365E-06
104,Angola,56,0.023148897,576.04,80.57142857,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,104,4.025351691,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.31489E-06
105,Angola,68,0.023470386,717.4877143,120.4285714,2.405,23.89,NA,5819.495,0.75,25.2,-0.92,Africa,8.2,105,4.219507705,0.75,-0.696585452,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.34704E-06
106,Angola,69,0.022988276,747.2881429,157.1428571,2.405,23.89,NA,5819.495,1.2,25.2,-0.92,Africa,8.2,106,4.234106505,1.2,-0.682517504,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.29883E-06
107,Angola,66,0.024136501,674.0694286,69.28571429,2.405,23.89,NA,5819.495,0.4,25.2,-0.92,Africa,8.2,107,4.189654742,0.4,-0.70752719,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.41365E-06
108,Angola,67,0.02387813,692.838,101.2857143,2.405,23.89,NA,5819.495,0.55,25.2,-0.92,Africa,8.2,108,4.204692619,0.55,-0.702837874,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.38781E-06
109,Angola,58,0.023538446,604.0194286,46.28571429,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,109,4.060443011,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.35384E-06
110,Angola,59,0.023778179,612.5427143,37.85714286,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,110,4.077537444,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.37782E-06
111,Angola,73,0.021885126,938.6611429,280.8571429,2.405,23.89,NA,5819.495,2.07,25.2,-0.92,Africa,8.2,111,4.290459441,2.07,-0.655319469,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.18851E-06
112,Angola,76,0.022344831,1090.875571,169.2857143,2.405,23.89,NA,5819.495,3.56,25.2,-0.92,Africa,8.2,112,4.33073334,3.56,-0.608738928,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.23448E-06
113,Angola,77,0.022690235,1120.793286,137.7142857,2.405,23.89,NA,5819.495,4,25.2,-0.92,Africa,8.2,113,4.343805422,4,-0.594983601,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.26902E-06
114,Angola,78,0.022951296,1149.524,114.5714286,2.405,23.89,NA,5819.495,4.28,25.2,-0.92,Africa,8.2,114,4.356708827,4.28,-0.58623021,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.29513E-06
115,Angola,79,0.023088525,1176.038714,124.8571429,2.405,23.89,NA,5819.495,4.53,25.2,-0.92,Africa,8.2,115,4.369447852,4.53,-0.578414683,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.30885E-06
116,Angola,80,0.023302151,1196.406857,89.71428571,2.405,23.89,NA,5819.495,4.6,25.2,-0.92,Africa,8.2,116,4.382026635,4.6,-0.576226336,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.33022E-06
117,Angola,81,0.023403563,1220.009,133.8571429,2.405,23.89,NA,5819.495,4.74,25.2,-0.92,Africa,8.2,117,4.394449155,4.74,-0.57184964,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.34036E-06
118,Angola,71,0.022330106,827.2791429,212.8571429,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,118,4.262679877,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.23301E-06
119,Angola,72,0.022022506,880.3598571,253.4285714,2.405,23.89,NA,5819.495,1.91,25.2,-0.92,Africa,8.2,119,4.276666119,1.91,-0.660321407,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.20225E-06
120,Angola,57,0.023599399,592.5137143,70.71428571,2.405,23.89,NA,5819.495,NA,25.2,-0.92,Africa,8.2,120,4.043051268,NA,NA,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.35994E-06
121,Angola,75,0.022207304,1051.416571,219,2.405,23.89,NA,5819.495,2.77,25.2,-0.92,Africa,8.2,121,4.317488114,2.77,-0.633435994,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.22073E-06
122,Angola,63,0.024371355,642.2347143,32,2.405,23.89,NA,5819.495,0.02,25.2,-0.92,Africa,8.2,122,4.143134726,0.02,-0.719406791,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.43714E-06
123,Angola,74,0.02227976,995.3757143,278,2.405,23.89,NA,5819.495,2.46,25.2,-0.92,Africa,8.2,123,4.304065093,2.46,-0.643127247,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.22798E-06
124,Angola,70,0.022616033,785.134,197.1428571,2.405,23.89,NA,5819.495,1.39,25.2,-0.92,Africa,8.2,124,4.248495242,1.39,-0.676577703,NA,NA,-0.636474541,0.02389,-0.252288136,-1.203483482,-0.726837123,0.0002405,-0.972520748,0.00082,-1.039543933,2.2616E-06
125,Argentina,66,0.02392493,51422.26614,12162.28571,11.198,16.177,167.2728571,18933.907,8.211428571,58.6,0.57,South America,28.3,125,4.189654742,8.211428571,-0.463325465,0.167272857,-0.410406184,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.39249E-06
126,Argentina,59,0.024848958,43983.945,6672.857143,11.198,16.177,129.8574286,18933.907,1.145,58.6,0.57,South America,28.3,126,4.077537444,1.145,-0.68423692,0.129857429,-0.448441525,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.4849E-06
127,Argentina,65,0.024269646,49891.39986,7337.428571,11.198,16.177,161.3361429,18933.907,7.017142857,58.6,0.57,South America,28.3,127,4.17438727,7.017142857,-0.500661354,0.161336143,-0.41644126,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.42696E-06
128,Argentina,61,0.024792798,45850.28571,6692.857143,11.198,16.177,140.9414286,18933.907,1.635714286,58.6,0.57,South America,28.3,128,4.110873864,1.635714286,-0.668896156,0.140941429,-0.437173882,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.47928E-06
129,Argentina,62,0.024670846,46785.291,5759.714286,11.198,16.177,146.1725714,18933.907,2.377142857,58.6,0.57,South America,28.3,129,4.127134385,2.377142857,-0.645717536,0.146172571,-0.431856067,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.46708E-06
130,Argentina,64,0.024456801,48774.086,6979.285714,11.198,16.177,156.1597143,18933.907,5.434285714,58.6,0.57,South America,28.3,130,4.158883083,5.434285714,-0.550144805,0.156159714,-0.421703454,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.44568E-06
131,Argentina,77,0.020735308,91878.59357,22320.57143,11.198,16.177,238.147,18933.907,36.41285714,58.6,0.57,South America,28.3,131,4.343805422,36.41285714,0.418310648,0.238147,-0.338357773,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.07353E-06
132,Argentina,78,0.020924332,94897.57671,18309.14286,11.198,16.177,242.9258571,18933.907,40.31857143,58.6,0.57,South America,28.3,132,4.356708827,40.31857143,0.540411511,0.242925857,-0.333499738,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.09243E-06
133,Argentina,79,0.021051937,98006.11614,20141,11.198,16.177,247.8021429,18933.907,44.27428571,58.6,0.57,South America,28.3,133,4.369447852,44.27428571,0.664075479,0.247802143,-0.32854266,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.10519E-06
134,Argentina,63,0.024615864,47736.73229,6276.428571,11.198,16.177,151.076,18933.907,3.605,58.6,0.57,South America,28.3,134,4.143134726,3.605,-0.607332133,0.151076,-0.426871397,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.46159E-06
135,Argentina,57,0.025064398,41548.86614,8921,11.198,16.177,118.0857143,18933.907,0.667142857,58.6,0.57,South America,28.3,135,4.043051268,0.667142857,-0.699175741,0.118085714,-0.460408278,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.50644E-06
136,Argentina,58,0.024902763,42850.54271,8015.857143,11.198,16.177,124.0578571,18933.907,0.852,58.6,0.57,South America,28.3,136,4.060443011,0.852,-0.693396717,0.124057857,-0.454337186,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.49028E-06
137,Argentina,70,0.021556844,63849.48629,22596.42857,11.198,16.177,196.6792857,18933.907,16.06714286,58.6,0.57,South America,28.3,137,4.248495242,16.06714286,-0.217739274,0.196679286,-0.38051254,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.15568E-06
138,Argentina,71,0.021418647,67048.49257,20091.28571,11.198,16.177,202.4627143,18933.907,18.03571429,58.6,0.57,South America,28.3,138,4.262679877,18.03571429,-0.156197581,0.202462714,-0.374633289,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.14186E-06
139,Argentina,72,0.021400697,70221.24171,20931.57143,11.198,16.177,208.0401429,18933.907,20.29,58.6,0.57,South America,28.3,139,4.276666119,20.29,-0.085723857,0.208040143,-0.368963452,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.14007E-06
140,Argentina,60,0.024817919,44918.49186,5492.857143,11.198,16.177,135.3397143,18933.907,1.351428571,58.6,0.57,South America,28.3,140,4.094344562,1.351428571,-0.677783527,0.135339714,-0.442868407,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.48179E-06
141,Argentina,74,0.020921647,78929.30857,30881.57143,11.198,16.177,220.5204286,18933.907,24.65714286,58.6,0.57,South America,28.3,141,4.304065093,24.65714286,0.050802236,0.220520429,-0.356276388,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.09216E-06
142,Argentina,75,0.02063407,83837.85814,31604.57143,11.198,16.177,226.7044286,18933.907,27.29,58.6,0.57,South America,28.3,142,4.317488114,27.29,0.133110901,0.226704429,-0.349989929,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.06341E-06
143,Argentina,76,0.020583644,88190.75843,25958.42857,11.198,16.177,232.7178571,18933.907,31.78714286,58.6,0.57,South America,28.3,143,4.33073334,31.78714286,0.273701067,0.232717857,-0.343876868,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.05836E-06
144,Argentina,55,0.025759807,38384.582,11529.85714,11.198,16.177,106.231,18933.907,0.305,58.6,0.57,South America,28.3,144,4.007333185,0.305,-0.710497091,0.106231,-0.472459405,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.57598E-06
145,Argentina,56,0.025276452,40067.03014,10337.42857,11.198,16.177,112.3774286,18933.907,0.526666667,58.6,0.57,South America,28.3,145,4.025351691,0.526666667,-0.703567323,0.112377429,-0.46621114,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.52765E-06
146,Argentina,69,0.021910879,60229.40729,23944.57143,11.198,16.177,190.1764286,18933.907,14.10285714,58.6,0.57,South America,28.3,146,4.234106505,14.10285714,-0.279146987,0.190176429,-0.387123138,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.19109E-06
147,Argentina,54,0.026393555,36612.12157,9213.142857,11.198,16.177,100.4552857,18933.907,0.09,58.6,0.57,South America,28.3,147,3.988984047,0.09,-0.717218444,0.100455286,-0.478330814,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.63936E-06
148,Argentina,83,0.02141348,107616.0247,13367.71429,11.198,16.177,267.8705714,18933.907,66.40285714,58.6,0.57,South America,28.3,148,4.418840608,66.40285714,1.355861274,0.267870571,-0.308141731,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.14135E-06
149,Argentina,84,0.0214543,108961.198,11919.5,11.198,16.177,271.12,18933.907,70.08,58.6,0.57,South America,28.3,149,4.430816799,70.08,1.470816512,0.27112,-0.304838465,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.14543E-06
150,Argentina,73,0.021269977,74069.38243,29277.28571,11.198,16.177,214.0567143,18933.907,22.32285714,58.6,0.57,South America,28.3,150,4.290459441,22.32285714,-0.022172457,0.214056714,-0.362847195,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.127E-06
151,Argentina,82,0.021383283,105596.4556,13199.85714,11.198,16.177,263.0092857,18933.907,60.95285714,58.6,0.57,South America,28.3,151,4.406719247,60.95285714,1.185482784,0.263009286,-0.31308356,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.13833E-06
152,Argentina,67,0.023385416,53447.43671,15785.71429,11.198,16.177,174.318,18933.907,9.655714286,58.6,0.57,South America,28.3,152,4.204692619,9.655714286,-0.418174048,0.174318,-0.403244315,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.33854E-06
153,Argentina,68,0.022690546,56617.34714,22200.71429,11.198,16.177,182.6458571,18933.907,12.05142857,58.6,0.57,South America,28.3,153,4.219507705,12.05142857,-0.343278969,0.182645857,-0.394778479,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.26905E-06
154,Argentina,81,0.02127281,103306.393,15276.14286,11.198,16.177,257.866,18933.907,55.36428571,58.6,0.57,South America,28.3,154,4.394449155,55.36428571,1.010772259,0.257866,-0.318312062,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.12728E-06
155,Argentina,80,0.02117692,100857.2644,17352.57143,11.198,16.177,252.808,18933.907,49.80571429,58.6,0.57,South America,28.3,155,4.382026635,49.80571429,0.836999598,0.252808,-0.323453864,0.049281878,0.016177,-0.263719567,1.089258265,0.75154226,0.0011198,0.40091572,0.00283,1.152894491,2.11769E-06
156,Armenia,60,0.018586892,57132.65586,163.4285714,11.232,102.931,231.179,8787.58,NA,50.2,-0.11,Asia,20.2,156,4.094344562,NA,NA,0.231179,-0.345441221,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.85869E-06
157,Armenia,57,0.0183349,56071.84571,163,11.232,102.931,215.4285,8787.58,NA,50.2,-0.11,Asia,20.2,157,4.043051268,NA,NA,0.2154285,-0.361452681,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.83349E-06
158,Armenia,61,0.018570397,57562.44686,201,11.232,102.931,238.6205714,8787.58,NA,50.2,-0.11,Asia,20.2,158,4.110873864,NA,NA,0.238620571,-0.337876355,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.85704E-06
159,Armenia,62,0.018546579,58148.63086,297.1428571,11.232,102.931,247.1182857,8787.58,NA,50.2,-0.11,Asia,20.2,159,4.127134385,NA,NA,0.247118286,-0.329237848,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.85466E-06
160,Armenia,75,0.01992301,75159.19629,81.28571429,11.232,102.931,365.8964286,8787.58,1.13,50.2,-0.11,Asia,20.2,160,4.317488114,1.13,-0.684705851,0.365896429,-0.208491746,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.9923E-06
161,Armenia,58,0.018458632,56403.77071,128.4285714,11.232,102.931,219.4805714,8787.58,NA,50.2,-0.11,Asia,20.2,161,4.060443011,NA,NA,0.219480571,-0.357333474,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.84586E-06
162,Armenia,59,0.018561206,56762.30771,158.2857143,11.232,102.931,224.8744286,8787.58,NA,50.2,-0.11,Asia,20.2,162,4.077537444,NA,NA,0.224874429,-0.351850249,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.85612E-06
163,Armenia,56,0.018206855,55592.25386,278.8571429,11.232,102.931,210.8032857,8787.58,NA,50.2,-0.11,Asia,20.2,163,4.025351691,NA,NA,0.210803286,-0.366154528,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.82069E-06
164,Armenia,67,0.01829945,66604.01643,913.2857143,11.232,102.931,295.9931429,8787.58,NA,50.2,-0.11,Asia,20.2,164,4.204692619,NA,NA,0.295993143,-0.279553214,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.82995E-06
165,Armenia,68,0.018452145,68689.04529,859,11.232,102.931,306.0432857,8787.58,NA,50.2,-0.11,Asia,20.2,165,4.219507705,NA,NA,0.306043286,-0.269336557,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.84521E-06
166,Armenia,54,0.017863167,54102.76157,235,11.232,102.931,202.2596667,8787.58,NA,50.2,-0.11,Asia,20.2,166,3.988984047,NA,NA,0.202259667,-0.374839701,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.78632E-06
167,Armenia,74,0.019796319,74933.86329,121.4285714,11.232,102.931,358.643,8787.58,0.9,50.2,-0.11,Asia,20.2,167,4.304065093,0.9,-0.691896136,0.358643,-0.215865352,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.97963E-06
168,Armenia,70,0.018886692,72132.24286,589.8571429,11.232,102.931,326.2992857,8787.58,NA,50.2,-0.11,Asia,20.2,168,4.248495242,NA,NA,0.326299286,-0.248744948,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.88867E-06
169,Armenia,71,0.019115512,73286.86929,399.5714286,11.232,102.931,335.4984286,8787.58,NA,50.2,-0.11,Asia,20.2,169,4.262679877,NA,NA,0.335498429,-0.239393391,-0.481272513,0.102931,-0.135141541,0.51264058,0.076845629,0.0011232,0.406226403,0.00202,0.269374529,1.91155E-06
